obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_nom_2,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj1_qnt_4,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_nom_2,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,obj2_qnt_4,Collision
1,circle,hexagon,star,low,high,low,38.93,76.83,62.81,86.67,51.97,1,hexagon,hexagon,hexagon,low,low,high,46.89,22.41,70.24,4.87,78.31,Да
1,hexagon,square,circle,medium,high,low,50.0,3.8,40.53,31.5,11.47,0,star,triangle,star,medium,high,low,4.7,3.93,66.82,89.9,82.03,Да
0,star,triangle,circle,medium,low,medium,55.34,69.06,51.87,78.99,60.12,0,star,hexagon,triangle,low,low,high,52.82,88.08,33.77,82.19,7.37,Да
1,triangle,star,triangle,medium,low,high,77.64,98.09,59.46,82.97,68.79,0,hexagon,triangle,circle,low,high,medium,60.54,78.89,98.98,93.43,94.23,Да
0,triangle,star,triangle,high,high,medium,72.85,43.6,16.12,24.51,74.32,1,square,square,star,medium,high,medium,46.34,79.62,65.19,35.79,61.85,Да
1,hexagon,square,square,low,low,medium,5.47,21.24,47.72,93.38,96.05,1,circle,triangle,triangle,low,high,low,86.61,32.21,44.19,65.79,8.83,Нет
0,star,circle,square,medium,medium,high,72.37,2.3,52.31,32.05,16.68,1,hexagon,circle,star,medium,low,low,55.66,35.76,14.75,86.42,8.49,Да
1,hexagon,triangle,hexagon,high,low,low,26.23,85.48,99.54,56.8,6.94,0,triangle,circle,triangle,medium,medium,low,78.65,78.36,55.56,34.14,50.98,Да
1,square,hexagon,triangle,high,high,medium,41.61,14.74,25.26,79.76,94.25,0,hexagon,hexagon,star,medium,high,low,58.68,68.76,66.62,47.45,24.43,Да
1,circle,circle,hexagon,medium,medium,high,45.02,4.31,24.79,59.01,64.86,0,circle,circle,triangle,low,medium,medium,90.93,64.96,37.15,53.17,23.91,Нет
0,circle,square,star,low,medium,low,69.36,48.54,76.09,25.95,56.31,0,hexagon,hexagon,triangle,medium,medium,high,21.42,55.47,6.46,2.93,1.18,Да
1,triangle,triangle,square,low,high,low,68.13,38.17,33.51,93.27,42.33,0,circle,star,hexagon,medium,medium,high,83.17,36.84,79.84,82.84,48.23,Да
1,star,square,hexagon,high,low,high,37.85,95.98,5.62,0.34,44.08,1,square,star,triangle,low,medium,high,44.8,74.13,65.4,94.38,8.66,Да
1,star,square,triangle,high,high,high,81.32,46.25,95.79,52.49,29.7,0,square,hexagon,hexagon,medium,medium,high,69.76,36.09,68.46,41.71,7.68,Да
1,triangle,square,star,high,medium,high,12.15,83.54,4.16,4.47,62.47,0,star,hexagon,circle,low,high,low,56.61,73.47,24.5,61.12,15.86,Да
0,star,square,square,medium,low,medium,23.27,93.2,91.94,65.48,1.54,1,square,hexagon,circle,high,high,high,10.89,19.04,13.07,54.16,1.07,Да
0,star,hexagon,hexagon,low,medium,medium,42.47,18.42,81.28,4.24,54.41,0,hexagon,triangle,star,high,high,low,43.66,59.05,45.21,34.79,10.35,Да
0,circle,square,triangle,medium,low,high,21.89,34.63,61.08,5.67,5.81,0,triangle,circle,square,low,low,low,67.39,35.73,24.13,8.24,59.43,Да
1,square,star,hexagon,low,high,medium,92.76,92.33,88.16,49.32,72.4,0,hexagon,triangle,square,medium,low,high,89.84,82.86,78.1,52.01,25.67,Да
1,square,square,square,high,medium,medium,92.78,55.59,19.58,68.78,96.21,0,square,triangle,circle,high,low,high,21.85,51.87,53.2,24.41,6.88,Нет
1,triangle,hexagon,star,low,high,high,17.06,32.27,18.74,42.1,18.52,0,triangle,triangle,hexagon,high,medium,high,35.52,62.4,13.2,65.23,13.55,Да
1,square,square,circle,medium,medium,medium,41.32,52.05,44.38,91.4,27.44,1,square,star,triangle,low,high,low,36.06,8.33,19.63,53.72,4.31,Да
1,square,triangle,star,high,low,high,99.2,73.12,99.65,92.7,53.87,1,circle,star,star,low,medium,low,52.44,49.52,88.69,59.05,77.7,Да
1,circle,circle,hexagon,low,high,medium,1.94,61.83,0.92,44.87,48.99,0,hexagon,triangle,triangle,high,low,medium,86.3,78.07,63.16,60.17,56.15,Да
0,square,hexagon,hexagon,medium,high,high,4.33,93.36,14.21,60.22,81.63,1,triangle,square,triangle,high,medium,medium,39.55,86.0,40.06,88.57,47.41,Да
1,square,triangle,circle,high,medium,medium,84.29,96.3,71.89,97.91,12.57,1,star,triangle,square,medium,medium,medium,14.68,72.12,72.08,14.74,87.33,Да
0,square,hexagon,hexagon,low,high,low,38.22,71.15,25.83,82.17,55.32,1,triangle,square,circle,medium,medium,low,50.66,41.86,80.89,80.57,7.97,Да
0,hexagon,circle,star,low,high,low,73.07,66.37,55.44,13.43,92.22,0,triangle,square,hexagon,low,low,low,3.77,25.75,11.44,95.47,3.72,Нет
0,square,star,square,medium,low,high,61.82,1.36,71.42,7.11,66.71,1,triangle,circle,square,high,medium,high,34.45,38.92,84.2,72.13,42.41,Да
1,hexagon,circle,star,high,high,medium,69.43,78.37,84.05,56.94,26.89,0,star,hexagon,triangle,medium,high,medium,51.42,56.16,94.65,13.91,26.4,Да
1,circle,star,star,low,high,high,19.74,49.94,55.68,84.26,6.26,1,triangle,triangle,triangle,medium,medium,medium,51.77,0.58,9.0,85.02,47.58,Да
0,square,square,star,high,low,low,54.71,87.46,10.09,75.72,41.9,1,hexagon,triangle,circle,low,medium,low,81.95,91.2,32.41,79.18,90.34,Да
0,star,triangle,square,high,medium,low,64.63,93.31,69.39,62.66,46.7,0,triangle,triangle,hexagon,high,low,high,80.11,34.37,16.79,86.27,44.63,Нет
0,hexagon,hexagon,hexagon,medium,low,low,55.22,36.9,50.11,83.49,13.3,1,square,hexagon,circle,high,medium,medium,28.26,79.68,43.0,48.63,17.12,Да
1,square,star,star,high,medium,low,94.47,90.55,69.41,13.02,48.02,1,triangle,square,star,low,high,medium,30.1,53.45,22.01,82.02,79.78,Да
1,star,hexagon,square,high,high,low,1.63,65.96,5.72,47.08,67.67,1,triangle,triangle,star,medium,high,medium,98.17,66.22,36.24,15.4,38.88,Да
0,triangle,circle,hexagon,low,low,medium,21.47,42.81,0.36,78.93,47.55,1,star,triangle,square,low,low,medium,39.15,75.95,24.2,57.67,75.5,Да
1,hexagon,square,square,medium,medium,high,7.36,5.08,90.7,15.99,22.66,1,circle,hexagon,circle,low,low,high,14.28,28.79,0.36,55.17,14.14,Да
0,circle,circle,square,high,low,high,96.35,74.22,56.84,37.34,95.84,1,star,star,triangle,high,medium,low,65.69,60.61,1.91,89.67,33.72,Да
1,triangle,star,star,medium,high,medium,23.4,89.32,17.87,45.92,11.5,0,star,hexagon,star,high,medium,low,24.35,75.16,51.49,86.29,2.26,Да
0,star,triangle,circle,high,medium,medium,74.03,58.23,70.46,7.5,60.84,1,triangle,hexagon,square,low,medium,high,60.34,77.09,51.36,71.6,23.54,Да
0,hexagon,star,star,low,low,high,14.57,40.29,70.74,2.25,72.93,0,circle,star,star,medium,medium,medium,82.13,41.6,3.61,17.48,64.7,Нет
0,hexagon,star,square,low,medium,low,5.22,45.15,91.48,50.76,26.99,0,star,circle,star,medium,medium,medium,17.37,72.85,69.95,80.67,29.31,Да
0,square,circle,square,medium,high,medium,19.1,70.81,76.7,90.7,37.95,1,square,hexagon,star,medium,medium,medium,45.16,30.19,2.69,61.42,13.92,Да
1,triangle,star,square,medium,low,medium,27.62,19.83,83.87,10.26,43.63,0,circle,hexagon,star,low,medium,high,38.29,12.43,48.66,81.66,5.62,Да
1,square,triangle,triangle,high,medium,high,45.83,20.44,83.54,12.95,64.7,1,star,triangle,circle,low,high,low,99.94,11.29,39.52,93.84,60.28,Да
1,circle,square,star,high,medium,low,2.22,34.7,29.37,5.76,51.23,0,triangle,square,triangle,high,high,low,71.16,50.57,88.3,45.01,7.71,Да
0,triangle,circle,circle,low,medium,medium,61.73,2.98,52.19,36.22,19.12,0,square,square,circle,low,low,medium,8.24,38.33,57.65,74.45,79.88,Нет
1,hexagon,star,hexagon,low,high,medium,65.63,66.89,3.53,39.4,89.25,0,circle,hexagon,square,high,low,low,22.86,23.24,82.24,97.3,35.72,Да
0,star,hexagon,circle,low,medium,low,29.09,44.82,4.28,98.33,36.44,0,square,square,square,medium,low,high,15.73,39.12,99.83,21.37,30.49,Да
0,circle,square,circle,low,low,medium,26.49,89.37,88.12,82.29,38.26,1,hexagon,triangle,square,low,medium,high,1.52,41.18,17.74,84.7,62.48,Да
1,square,circle,triangle,high,low,high,19.04,64.7,5.11,36.55,79.99,1,star,hexagon,triangle,high,high,high,31.59,55.36,6.28,14.19,55.66,Да
0,square,triangle,square,high,high,high,21.52,70.47,54.89,38.07,53.55,1,triangle,hexagon,circle,medium,medium,high,32.45,5.79,77.45,1.71,98.76,Да
0,circle,triangle,circle,high,high,low,65.03,67.19,92.86,41.62,23.14,0,hexagon,hexagon,square,high,medium,medium,23.5,90.8,63.16,84.7,5.12,Да
1,triangle,square,square,low,medium,high,60.58,41.79,20.55,59.04,91.45,1,triangle,triangle,circle,low,high,medium,55.31,37.22,63.41,95.99,85.14,Да
1,circle,triangle,star,high,high,medium,91.49,93.27,44.27,87.65,80.52,1,star,square,triangle,medium,medium,low,21.85,61.54,31.63,3.22,59.95,Да
0,triangle,circle,square,medium,medium,high,82.75,91.44,64.76,22.95,59.99,1,hexagon,hexagon,triangle,medium,low,high,94.11,30.64,10.24,84.44,88.26,Да
0,circle,circle,square,low,medium,low,57.6,48.25,56.18,24.56,51.21,1,circle,star,square,medium,medium,low,73.25,76.17,72.12,69.94,69.39,Да
1,circle,circle,star,high,high,high,16.74,77.93,36.36,99.04,67.54,1,hexagon,hexagon,circle,low,high,high,12.14,45.87,54.33,69.98,76.23,Да
0,hexagon,star,star,high,medium,medium,32.36,98.51,78.76,48.92,36.09,0,circle,square,hexagon,low,low,low,26.89,32.18,50.15,45.96,78.67,Нет
1,triangle,triangle,circle,low,medium,medium,47.6,33.12,40.94,68.45,69.41,1,circle,circle,triangle,low,medium,low,98.24,96.38,73.6,41.71,1.52,Нет
0,circle,star,triangle,high,medium,high,42.07,62.49,38.61,80.83,3.83,1,triangle,circle,square,medium,medium,high,20.02,86.52,98.86,37.3,83.83,Да
0,square,triangle,hexagon,medium,medium,low,6.44,56.96,2.16,48.93,39.98,0,square,circle,triangle,low,medium,low,11.7,18.03,74.02,38.18,67.94,Да
1,square,triangle,star,medium,low,low,35.82,54.08,86.46,1.64,61.74,1,square,star,circle,high,low,low,23.23,70.06,93.46,93.72,94.74,Да
1,triangle,triangle,star,low,high,high,18.77,93.31,99.94,74.97,62.14,1,circle,circle,hexagon,high,low,low,71.39,75.43,39.85,81.58,13.32,Да
0,circle,hexagon,hexagon,high,low,low,57.49,12.66,74.33,58.31,7.14,1,star,triangle,hexagon,medium,low,high,51.79,3.46,89.81,31.37,92.16,Да
1,triangle,star,square,medium,medium,medium,93.04,51.64,97.1,87.77,71.96,1,square,triangle,hexagon,high,medium,medium,6.76,96.1,72.73,74.06,85.45,Да
1,circle,square,star,high,high,low,13.98,2.59,49.55,80.06,8.48,0,square,circle,hexagon,high,high,low,36.18,23.3,37.17,65.65,22.63,Да
0,hexagon,star,hexagon,medium,high,high,86.11,30.81,58.16,39.5,74.08,1,star,circle,star,low,high,low,8.66,90.84,50.89,84.6,12.41,Да
0,star,triangle,circle,medium,high,medium,26.21,67.51,88.46,4.26,91.2,1,triangle,square,circle,medium,high,low,29.07,65.41,20.24,9.19,62.86,Да
0,square,square,triangle,medium,medium,medium,68.89,78.04,52.4,54.98,97.53,0,circle,triangle,hexagon,low,high,high,17.1,51.21,8.13,70.01,67.6,Да
0,triangle,square,star,low,high,high,60.74,85.43,7.15,98.12,60.35,0,hexagon,square,circle,high,medium,medium,22.06,78.58,46.74,24.49,71.09,Да
0,square,square,hexagon,high,high,low,21.82,7.66,73.84,17.14,71.41,0,hexagon,square,star,high,low,high,77.82,67.5,99.32,24.16,84.56,Нет
0,circle,hexagon,star,low,low,low,36.94,18.46,13.9,50.72,23.38,1,circle,circle,square,high,medium,high,78.35,74.02,87.04,70.57,55.67,Нет
0,square,circle,square,medium,high,medium,54.67,40.15,34.3,11.98,37.45,0,triangle,square,star,medium,low,high,73.24,85.79,1.66,89.49,28.4,Да
0,circle,triangle,star,low,low,medium,91.19,38.12,84.45,93.92,1.22,1,hexagon,circle,triangle,high,medium,high,68.82,47.12,96.98,51.6,85.71,Да
1,triangle,triangle,star,low,medium,high,18.43,25.39,27.76,82.73,79.8,1,square,circle,circle,high,medium,high,24.52,42.57,46.89,46.55,43.34,Да
1,star,star,square,high,high,low,34.37,93.67,93.45,53.72,68.96,0,triangle,hexagon,square,medium,low,high,44.07,89.98,17.89,81.51,43.46,Да
0,hexagon,square,star,low,medium,medium,99.44,53.39,81.52,63.87,25.8,1,star,triangle,hexagon,low,low,medium,46.0,79.79,91.49,2.54,49.25,Да
1,hexagon,hexagon,square,high,medium,low,78.96,65.7,96.82,64.59,49.01,0,circle,star,square,medium,medium,high,53.49,1.92,92.49,70.71,83.56,Да
1,square,square,hexagon,medium,high,high,38.42,74.97,10.49,95.38,72.84,1,hexagon,triangle,star,medium,low,high,85.63,65.38,84.69,5.61,97.08,Да
1,triangle,star,triangle,low,medium,medium,14.22,54.39,29.47,97.09,66.65,1,circle,star,hexagon,low,low,medium,88.86,90.39,62.13,24.44,17.11,Нет
0,triangle,circle,triangle,medium,medium,high,50.07,83.36,79.12,66.52,32.06,1,star,hexagon,star,medium,medium,medium,21.61,68.36,23.66,66.71,12.21,Да
0,hexagon,triangle,hexagon,medium,high,low,58.38,98.48,67.34,29.4,36.97,1,hexagon,hexagon,triangle,low,high,medium,43.2,55.34,24.1,38.02,28.78,Да
0,circle,square,circle,low,high,low,25.83,39.19,76.39,63.95,15.42,1,circle,triangle,hexagon,high,medium,high,14.8,17.59,96.56,29.52,90.42,Да
0,hexagon,triangle,circle,medium,high,medium,71.2,64.37,87.24,55.6,13.76,0,star,hexagon,circle,medium,medium,medium,64.82,95.06,27.88,50.43,52.81,Да
0,square,star,triangle,low,low,medium,54.1,31.7,27.22,78.9,40.49,1,square,hexagon,hexagon,low,medium,high,57.21,62.63,42.25,84.99,0.57,Да
1,hexagon,circle,hexagon,high,medium,high,36.7,6.9,97.24,86.32,47.97,1,star,circle,square,medium,medium,high,85.08,10.1,75.28,42.6,58.19,Да
0,circle,hexagon,star,medium,medium,medium,28.97,2.71,75.95,63.76,95.07,1,triangle,hexagon,square,low,high,low,51.89,92.76,82.35,53.29,54.9,Да
0,square,circle,hexagon,high,low,low,28.5,23.26,94.78,51.69,50.54,0,triangle,square,hexagon,low,low,high,78.11,51.66,41.14,15.8,7.98,Да
1,circle,hexagon,square,medium,medium,medium,78.98,16.23,10.89,85.69,18.98,1,star,hexagon,square,low,high,low,31.81,15.72,39.56,44.46,14.9,Да
0,star,square,hexagon,high,high,low,49.82,72.23,55.79,44.63,16.92,1,square,star,star,high,low,low,69.43,22.65,35.7,1.65,9.3,Да
0,square,circle,circle,medium,high,medium,28.29,46.34,81.64,47.72,34.53,0,circle,triangle,circle,medium,high,medium,4.02,96.78,38.84,83.81,52.12,Да
1,circle,square,star,high,medium,high,78.85,54.01,8.92,1.71,91.88,0,circle,star,triangle,low,medium,low,15.15,43.66,75.83,20.68,53.1,Нет
1,hexagon,circle,star,medium,medium,high,2.18,8.18,48.54,7.19,79.39,0,square,circle,star,high,high,low,44.7,41.97,6.19,91.99,46.01,Да
1,star,square,triangle,low,medium,low,99.54,1.94,79.77,42.96,49.38,0,hexagon,hexagon,triangle,high,high,low,88.69,48.62,80.02,35.77,45.1,Да
1,circle,star,square,medium,high,high,88.87,43.51,4.94,0.76,95.58,0,star,square,circle,low,medium,high,88.51,70.05,21.48,83.59,58.04,Да
1,hexagon,star,star,medium,medium,medium,74.3,25.57,71.76,20.35,21.55,0,triangle,circle,hexagon,high,high,medium,59.88,36.5,16.15,38.96,66.22,Да
1,star,hexagon,triangle,low,medium,low,26.64,62.2,96.84,67.96,43.45,1,triangle,triangle,square,medium,low,medium,12.99,42.1,12.08,15.27,96.38,Да
0,triangle,circle,star,high,high,medium,88.99,51.17,5.62,62.89,0.1,1,triangle,hexagon,hexagon,medium,medium,medium,68.1,74.61,23.56,50.37,54.51,Да
1,triangle,circle,circle,high,high,low,81.65,82.84,91.79,56.68,86.67,1,circle,triangle,hexagon,medium,low,high,17.69,46.12,83.39,26.06,26.57,Да
1,star,hexagon,star,medium,high,low,80.14,83.85,41.92,82.51,15.78,1,circle,circle,circle,low,low,medium,35.05,71.36,53.8,32.3,97.46,Да
1,circle,square,circle,medium,medium,low,17.53,53.71,2.42,36.14,95.77,1,square,square,star,low,medium,high,31.42,96.22,26.9,31.61,10.58,Да
1,circle,circle,hexagon,low,medium,high,61.55,90.68,34.81,65.99,50.72,1,hexagon,triangle,circle,low,low,medium,88.45,96.25,18.59,34.58,31.27,Да
0,square,hexagon,circle,low,low,high,90.0,93.28,30.4,64.45,99.4,0,star,hexagon,hexagon,medium,low,medium,69.36,44.7,76.95,49.81,90.24,Да
1,circle,hexagon,circle,low,low,high,50.45,24.44,24.9,65.92,54.13,1,triangle,star,triangle,medium,medium,medium,7.11,23.42,50.55,12.77,94.39,Да
0,circle,circle,circle,high,high,low,55.16,97.75,82.87,67.39,45.54,0,square,star,circle,high,medium,low,84.34,25.12,12.03,25.76,64.5,Нет
1,triangle,triangle,star,low,high,high,40.78,98.59,45.24,80.24,47.22,1,hexagon,triangle,star,low,high,low,43.04,81.92,37.52,63.23,1.46,Да
0,triangle,square,square,medium,high,high,67.0,6.5,30.81,60.83,83.58,0,circle,square,circle,low,medium,high,75.48,7.97,44.5,75.57,44.26,Да
0,circle,triangle,circle,low,medium,low,86.03,0.24,31.01,87.62,36.24,1,triangle,circle,square,high,high,low,77.67,4.04,35.4,24.38,93.28,Да
0,hexagon,triangle,triangle,low,low,high,51.04,5.86,99.21,42.77,85.33,1,star,hexagon,star,high,medium,high,99.87,68.14,26.52,26.2,88.97,Да
1,triangle,square,star,medium,high,low,96.9,34.97,61.88,97.35,88.64,1,triangle,triangle,square,low,low,high,34.69,91.01,32.9,47.8,89.38,Нет
1,circle,star,square,high,medium,high,40.36,80.81,4.16,3.36,28.88,0,triangle,hexagon,triangle,medium,low,low,86.44,23.08,73.9,98.11,29.39,Да
1,triangle,circle,square,high,medium,low,12.14,50.46,88.79,13.41,92.68,1,star,square,hexagon,medium,medium,low,28.68,5.46,95.3,55.02,82.48,Да
1,circle,hexagon,star,low,medium,low,1.46,29.63,72.67,8.37,19.06,0,square,star,square,low,high,medium,99.55,89.53,2.58,81.35,67.23,Нет
1,star,circle,triangle,low,medium,low,57.9,5.5,21.17,43.83,82.66,0,star,circle,square,medium,medium,medium,41.03,35.42,62.68,91.87,89.37,Да
1,triangle,triangle,hexagon,medium,medium,high,81.34,39.58,11.36,58.79,16.87,1,star,star,hexagon,low,high,high,66.02,54.97,7.28,63.69,63.79,Да
1,circle,star,star,high,low,low,84.85,3.62,37.72,44.25,71.77,0,circle,circle,triangle,low,medium,medium,99.45,83.62,20.22,51.92,37.52,Нет
0,triangle,star,square,low,medium,low,96.37,17.27,20.8,21.01,97.56,1,square,star,hexagon,medium,high,medium,20.04,25.0,54.44,76.45,63.44,Да
1,hexagon,circle,hexagon,low,high,medium,52.63,87.87,70.18,23.2,7.61,1,square,triangle,square,medium,medium,high,62.4,60.12,79.39,31.89,35.78,Да
0,star,triangle,square,low,high,medium,21.02,76.16,17.43,80.72,19.63,0,hexagon,square,circle,low,low,high,99.84,99.15,43.56,97.26,0.25,Нет
0,circle,square,circle,medium,high,low,67.83,99.57,52.37,5.34,35.31,1,hexagon,star,square,low,high,low,94.4,74.13,87.95,47.54,81.68,Да
0,star,hexagon,hexagon,low,high,low,89.29,89.44,63.71,99.15,36.01,0,circle,square,hexagon,low,high,high,22.07,39.73,71.58,92.83,84.94,Нет
0,circle,star,star,medium,high,high,18.57,85.57,66.91,72.07,18.21,0,circle,star,star,low,low,high,9.87,76.8,19.37,75.98,74.81,Да
1,star,hexagon,star,high,medium,high,34.79,17.47,76.57,92.12,49.69,0,hexagon,hexagon,star,high,medium,high,42.61,2.18,68.62,21.15,22.75,Да
1,star,triangle,triangle,medium,low,low,78.32,64.83,50.29,18.28,79.07,0,hexagon,star,hexagon,high,medium,low,76.34,21.53,31.84,22.07,13.59,Да
0,square,circle,hexagon,high,high,high,23.47,60.05,21.11,55.92,80.26,0,square,circle,star,low,medium,low,78.97,74.47,76.67,34.98,16.99,Да
1,circle,triangle,triangle,medium,low,high,89.86,91.79,33.95,52.9,46.62,0,hexagon,hexagon,hexagon,low,medium,medium,60.74,26.22,23.06,37.2,50.1,Да
1,triangle,star,star,low,medium,low,84.23,78.1,37.97,62.08,31.35,0,star,triangle,circle,medium,high,medium,61.49,12.61,14.45,1.5,26.43,Да
0,triangle,circle,triangle,low,low,high,50.51,77.47,68.74,77.77,24.17,1,triangle,triangle,hexagon,low,medium,medium,12.07,29.33,63.77,85.58,87.83,Нет
1,triangle,hexagon,hexagon,high,medium,medium,99.77,32.47,62.58,71.37,71.55,1,star,triangle,circle,low,medium,low,44.12,17.13,61.66,24.04,54.44,Да
1,star,star,star,low,medium,high,29.52,12.44,49.5,39.3,8.52,1,hexagon,square,star,medium,low,low,57.62,42.06,57.35,82.48,45.02,Да
1,hexagon,circle,square,low,high,high,93.15,36.91,47.34,86.93,54.53,1,triangle,triangle,triangle,medium,low,high,68.36,12.45,24.32,48.29,87.16,Да
0,triangle,circle,star,low,high,low,29.1,20.84,6.02,1.42,54.15,1,circle,star,star,low,high,high,9.18,83.77,20.6,59.2,8.11,Нет
0,star,hexagon,triangle,high,high,high,69.46,72.77,68.97,25.32,11.28,0,hexagon,hexagon,hexagon,medium,high,low,69.07,78.0,91.24,53.65,87.1,Да
0,triangle,triangle,triangle,medium,high,medium,75.52,45.93,80.41,51.95,47.12,1,hexagon,circle,star,high,low,high,94.13,30.7,53.27,94.47,80.21,Да
1,square,triangle,star,medium,low,low,65.04,23.23,88.86,85.91,24.98,1,circle,triangle,triangle,high,medium,low,78.62,51.99,40.65,41.8,68.71,Да
0,star,triangle,circle,high,low,medium,53.65,65.8,2.04,39.89,16.65,0,hexagon,circle,star,high,high,medium,62.39,85.5,81.95,38.88,11.1,Да
0,circle,star,circle,high,medium,high,65.26,6.91,87.48,77.6,8.2,1,triangle,square,triangle,high,low,medium,9.71,92.9,5.08,61.49,5.24,Да
1,star,circle,circle,low,low,low,2.31,91.78,87.6,26.51,19.33,1,circle,square,square,high,low,medium,79.44,9.11,67.6,38.19,16.61,Да
0,square,square,square,medium,medium,low,88.11,57.83,66.31,96.93,64.49,0,circle,circle,hexagon,high,low,medium,66.3,72.2,14.74,60.74,27.03,Да
1,circle,square,square,high,medium,low,53.28,46.1,27.85,1.55,72.93,1,square,star,hexagon,high,high,low,54.87,13.55,22.61,57.24,61.62,Да
1,triangle,hexagon,square,medium,medium,medium,48.42,24.91,89.25,17.68,22.85,0,hexagon,circle,triangle,medium,high,low,80.21,2.0,63.95,77.5,8.03,Да
0,star,circle,star,high,medium,low,57.47,54.79,34.75,2.19,57.38,1,square,hexagon,circle,medium,medium,high,67.45,7.89,27.97,98.99,18.3,Да
1,square,star,star,high,high,high,57.07,28.72,58.1,1.71,37.16,1,triangle,triangle,triangle,medium,high,low,46.97,57.59,77.8,97.73,20.04,Да
1,circle,circle,hexagon,low,medium,low,72.9,39.45,44.1,90.57,54.16,0,triangle,star,square,medium,low,low,23.46,37.71,51.86,12.38,67.07,Да
1,hexagon,hexagon,circle,medium,high,low,8.75,88.85,88.59,27.59,24.62,1,circle,circle,hexagon,medium,medium,low,50.43,11.87,32.3,45.21,34.62,Да
0,star,square,hexagon,medium,medium,high,94.08,19.41,25.81,23.43,4.59,1,square,hexagon,hexagon,high,medium,low,15.41,47.43,86.46,42.24,27.53,Да
1,star,star,circle,high,high,low,94.07,34.8,33.11,26.71,32.68,0,hexagon,circle,star,low,high,medium,6.02,50.82,62.88,19.07,2.91,Да
1,triangle,square,triangle,high,high,low,1.25,65.58,40.79,80.28,16.07,0,triangle,triangle,triangle,low,high,medium,23.4,78.74,42.13,74.37,9.44,Да
1,hexagon,triangle,hexagon,high,low,medium,52.42,72.48,85.48,31.18,73.43,0,square,square,square,medium,high,medium,36.71,66.37,45.34,96.85,54.97,Да
0,triangle,hexagon,star,high,low,high,73.28,11.49,31.82,59.31,73.04,1,circle,circle,star,low,high,high,64.68,46.6,26.86,15.26,63.33,Да
1,hexagon,square,triangle,low,medium,high,27.97,93.62,28.86,85.84,7.27,1,star,hexagon,circle,low,medium,medium,49.94,32.43,10.85,27.22,74.23,Нет
1,circle,star,hexagon,low,high,low,63.91,2.71,79.61,31.88,39.67,1,circle,circle,star,high,low,medium,73.51,0.2,30.26,85.5,49.75,Да
0,circle,circle,triangle,high,medium,medium,65.6,6.69,38.77,14.58,9.29,0,circle,triangle,square,high,medium,low,73.75,83.2,26.43,30.53,26.9,Нет
0,star,hexagon,triangle,low,low,medium,21.73,76.21,66.49,6.75,71.48,1,square,hexagon,triangle,low,low,low,70.61,26.7,33.57,44.13,29.24,Нет
1,star,square,triangle,medium,medium,medium,21.06,77.15,87.56,56.33,1.83,1,star,square,circle,high,low,medium,54.75,21.32,46.92,74.04,65.08,Нет
0,circle,triangle,star,medium,low,medium,75.24,66.61,22.56,60.58,43.8,0,hexagon,triangle,hexagon,high,high,high,66.3,73.46,6.3,12.6,42.64,Да
1,hexagon,square,triangle,high,high,medium,70.94,52.17,46.43,87.1,15.24,0,circle,circle,star,low,low,medium,97.74,7.16,10.6,52.71,15.84,Да
0,triangle,star,star,low,high,high,86.31,28.86,48.7,47.35,66.49,1,circle,star,square,high,medium,medium,70.58,26.26,72.94,10.97,0.39,Да
0,circle,triangle,square,low,high,low,88.4,84.0,56.83,86.72,21.4,1,star,circle,triangle,medium,high,medium,74.25,43.51,18.34,30.54,26.0,Да
1,circle,triangle,triangle,high,high,high,15.8,69.88,91.85,51.45,40.67,0,hexagon,square,star,medium,medium,low,29.12,44.16,33.9,23.69,75.56,Да
1,square,hexagon,circle,low,medium,high,80.32,96.81,98.06,59.02,0.51,0,circle,circle,square,low,medium,high,47.8,15.78,63.69,73.02,66.47,Нет
0,star,star,star,medium,high,high,66.4,45.43,80.11,53.76,98.89,0,circle,star,circle,low,high,high,43.52,4.01,97.69,15.07,9.76,Да
1,hexagon,star,square,medium,low,medium,64.49,47.05,2.99,30.04,75.41,0,square,square,star,medium,low,low,35.35,47.05,13.3,66.19,44.42,Да
0,triangle,triangle,star,medium,medium,medium,27.03,79.14,11.7,84.37,16.44,0,square,square,star,high,medium,medium,45.96,35.75,75.74,57.56,14.46,Да
1,square,circle,triangle,medium,low,high,82.9,99.3,11.77,88.43,44.38,0,triangle,circle,triangle,low,low,high,59.8,28.48,49.13,67.58,47.29,Да
1,square,circle,star,high,low,high,98.99,89.64,53.16,84.84,49.82,1,square,triangle,square,high,low,high,62.42,27.06,9.38,87.66,11.07,Нет
1,circle,hexagon,hexagon,low,high,low,16.3,29.75,4.31,10.73,22.6,0,hexagon,square,square,high,medium,high,83.96,50.42,16.9,53.41,67.94,Да
0,star,hexagon,hexagon,low,medium,medium,73.98,95.36,51.17,66.65,8.5,0,triangle,hexagon,hexagon,low,low,low,65.63,2.17,69.42,72.06,58.4,Нет
1,circle,hexagon,circle,medium,low,low,37.98,19.8,75.18,44.41,56.95,0,square,square,hexagon,medium,high,low,86.94,10.61,87.95,80.46,25.9,Да
