obj1_bin_0,obj1_nom_0,obj1_ord_0,obj1_ord_1,obj1_qnt_0,obj1_qnt_1,obj2_bin_0,obj2_nom_0,obj2_ord_0,obj2_ord_1,obj2_qnt_0,obj2_qnt_1,Collision
0,star,high,high,7.37,98.44,0,triangle,high,high,98.58,15.72,Нет
0,triangle,high,medium,94.47,13.27,0,square,low,medium,85.88,83.54,Нет
0,circle,medium,low,29.67,73.91,1,circle,medium,high,89.53,16.92,Нет
0,circle,medium,high,79.42,42.09,1,circle,medium,high,6.37,48.17,Нет
0,triangle,high,medium,5.97,88.11,1,hexagon,high,low,17.63,49.9,Да
1,square,low,high,53.63,71.73,1,triangle,low,high,16.94,47.21,Да
0,triangle,low,medium,34.91,56.23,0,circle,low,high,67.2,28.79,Да
1,triangle,low,high,3.0,93.77,1,star,medium,low,1.19,25.34,Да
0,square,high,high,65.58,91.24,0,triangle,medium,medium,80.64,73.32,Да
0,square,low,high,94.32,5.23,1,circle,high,medium,54.7,27.57,Да
0,hexagon,low,high,1.08,19.26,1,star,low,medium,56.63,60.99,Нет
0,star,high,medium,27.04,67.6,1,star,medium,medium,53.73,84.66,Да
0,circle,medium,medium,70.36,92.18,1,star,low,medium,53.53,83.7,Да
1,square,medium,high,87.13,43.03,0,square,medium,medium,19.79,16.72,Нет
0,square,high,high,19.08,3.83,0,hexagon,high,low,28.32,65.47,Нет
1,hexagon,medium,low,7.07,64.33,1,hexagon,medium,medium,48.76,60.23,Да
0,hexagon,low,medium,0.86,19.47,0,circle,medium,low,67.78,28.2,Нет
1,star,high,medium,21.52,55.23,1,circle,medium,high,27.2,39.15,Да
1,square,high,medium,7.13,38.47,1,hexagon,high,low,80.61,28.51,Да
1,square,medium,medium,35.94,55.8,1,star,high,low,81.06,53.71,Да
0,hexagon,high,low,44.01,93.24,0,circle,high,low,27.39,80.36,Да
1,triangle,high,high,47.99,48.58,1,square,medium,low,56.01,87.75,Да
1,star,low,high,14.23,3.45,0,square,medium,medium,34.89,72.28,Да
0,square,high,high,46.4,58.09,1,hexagon,low,high,19.07,48.35,Да
0,circle,high,low,0.91,32.57,0,circle,high,high,80.6,95.81,Нет
0,circle,high,low,23.94,77.81,1,circle,high,high,99.15,56.39,Нет
1,hexagon,high,high,36.91,46.99,1,star,medium,low,56.57,47.85,Да
0,circle,medium,low,11.84,74.14,0,circle,high,low,91.39,85.68,Нет
0,hexagon,high,low,81.4,90.88,1,hexagon,low,medium,64.22,18.46,Нет
1,triangle,low,low,20.12,36.23,1,circle,high,medium,56.57,15.79,Да
0,hexagon,medium,low,75.49,98.94,1,circle,high,high,48.01,78.25,Да
0,square,high,high,47.39,14.98,1,square,high,low,23.57,87.06,Нет
0,circle,medium,low,47.97,64.39,1,hexagon,low,low,8.43,7.28,Да
0,square,high,high,64.52,3.48,0,triangle,low,low,44.23,76.41,Нет
1,circle,high,medium,4.43,21.31,0,hexagon,high,high,56.13,42.45,Да
0,circle,medium,low,7.88,63.38,0,hexagon,low,high,50.94,70.37,Да
1,hexagon,medium,medium,32.68,4.62,1,triangle,medium,low,69.56,13.5,Да
0,star,medium,medium,41.68,10.18,0,triangle,high,low,19.21,97.3,Нет
1,circle,medium,low,42.99,29.1,1,square,low,high,35.42,88.13,Да
1,circle,low,high,67.69,57.56,1,star,low,high,41.56,40.6,Да
0,star,medium,high,0.07,1.6,0,hexagon,low,medium,18.65,89.34,Нет
0,square,low,high,95.91,48.24,1,hexagon,medium,medium,90.65,89.49,Да
0,circle,high,low,17.45,62.57,0,hexagon,low,medium,68.15,46.13,Да
1,hexagon,high,low,24.86,40.25,0,hexagon,medium,low,9.19,94.69,Да
1,star,medium,high,90.56,6.76,1,square,medium,low,71.28,97.69,Да
0,star,high,high,0.55,61.09,0,hexagon,low,low,54.78,21.72,Нет
1,circle,low,medium,99.13,60.58,0,triangle,medium,high,52.39,6.67,Да
0,square,low,medium,3.6,50.6,1,triangle,low,medium,98.98,33.11,Нет
0,square,medium,low,12.05,69.31,0,circle,low,high,61.82,48.88,Да
0,triangle,medium,high,24.01,20.78,0,square,low,high,89.67,9.27,Нет
0,triangle,medium,high,43.87,67.85,1,circle,high,high,91.35,14.07,Да
1,hexagon,low,low,51.85,16.15,0,hexagon,medium,low,10.14,97.17,Нет
0,circle,medium,high,10.47,39.27,1,square,medium,low,0.84,73.73,Да
1,square,low,low,7.37,6.76,1,square,low,high,43.53,87.49,Нет
0,triangle,low,medium,3.19,81.91,0,star,medium,medium,76.93,97.12,Нет
0,circle,high,high,25.68,53.82,1,star,low,low,82.42,37.81,Да
1,circle,high,high,92.15,97.1,1,circle,medium,low,78.75,68.79,Да
1,square,medium,low,38.98,94.23,0,circle,medium,high,44.73,18.4,Да
0,circle,medium,low,76.4,99.86,1,triangle,low,low,75.0,55.17,Да
0,star,medium,low,19.02,10.13,1,triangle,low,medium,71.88,20.99,Да
1,triangle,medium,low,6.47,60.66,0,triangle,low,high,31.38,16.04,Да
1,hexagon,low,medium,55.43,40.76,0,square,medium,low,16.87,9.84,Да
1,triangle,medium,low,82.21,53.27,1,hexagon,high,high,62.14,57.97,Да
0,circle,high,high,89.85,30.88,1,circle,high,high,67.71,94.99,Нет
0,star,medium,high,54.62,4.81,0,triangle,medium,medium,56.8,12.22,Да
0,triangle,low,high,29.4,70.78,1,square,medium,medium,21.32,50.23,Да
0,square,high,high,10.95,96.58,0,star,low,low,27.67,68.71,Да
1,star,high,medium,66.78,53.24,1,hexagon,low,high,70.85,49.59,Да
1,triangle,medium,medium,28.04,32.96,1,star,low,low,96.26,91.18,Да
1,circle,high,medium,84.4,93.83,1,star,medium,low,94.48,16.63,Да
1,square,high,low,60.51,36.47,1,hexagon,low,low,51.97,2.42,Да
1,circle,medium,high,85.89,91.45,1,square,low,medium,88.66,38.31,Да
1,circle,medium,high,56.67,85.57,1,star,medium,high,2.95,55.55,Да
0,square,low,medium,77.17,52.87,0,square,high,high,86.12,25.45,Да
0,star,high,low,29.43,67.69,1,star,low,medium,47.62,16.84,Да
1,triangle,medium,medium,50.31,70.03,1,triangle,high,medium,78.15,80.48,Да
1,star,high,high,1.94,64.11,1,hexagon,low,low,0.56,18.86,Да
0,square,medium,high,60.78,16.07,0,circle,low,low,86.86,44.27,Да
1,triangle,low,medium,53.37,69.28,1,hexagon,low,medium,59.5,95.45,Да
0,square,medium,high,75.53,0.32,0,star,medium,medium,24.02,61.27,Нет
0,hexagon,medium,medium,72.9,71.0,1,star,medium,high,34.75,49.77,Да
1,hexagon,low,medium,62.76,55.48,0,triangle,low,high,20.07,36.03,Да
1,star,medium,medium,5.67,25.98,1,triangle,low,high,42.44,52.04,Да
0,square,low,medium,90.3,80.38,1,hexagon,medium,medium,33.0,73.43,Да
0,triangle,high,high,1.8,40.53,1,circle,medium,low,53.45,82.25,Да
1,star,high,low,80.33,48.58,1,hexagon,high,high,81.48,64.98,Да
0,hexagon,high,high,47.93,2.77,1,circle,medium,medium,98.23,79.03,Да
1,hexagon,medium,medium,81.8,40.13,1,square,low,medium,25.15,8.84,Да
0,hexagon,low,high,46.51,16.74,0,star,medium,low,10.65,1.44,Да
1,star,medium,low,64.69,27.61,1,square,high,high,39.57,73.44,Да
0,triangle,medium,high,36.33,25.21,1,hexagon,high,high,14.36,26.17,Да
1,hexagon,medium,medium,74.37,4.6,0,circle,low,medium,83.42,87.77,Да
1,star,low,low,25.42,46.05,0,circle,medium,high,50.11,53.59,Да
1,star,medium,high,71.94,52.26,1,square,high,low,62.0,47.85,Да
1,circle,medium,low,19.34,57.11,0,triangle,high,high,15.06,77.28,Да
1,circle,low,high,72.22,46.22,0,triangle,high,low,74.96,74.11,Да
0,triangle,low,low,29.37,86.95,0,square,low,medium,97.36,70.43,Нет
0,hexagon,high,medium,27.86,3.77,0,triangle,high,low,48.24,68.99,Нет
1,circle,low,medium,81.15,61.38,0,circle,medium,low,96.25,51.54,Да
0,triangle,high,low,81.37,86.61,0,hexagon,low,low,3.47,92.65,Нет
0,circle,high,high,69.14,4.1,0,triangle,medium,low,3.57,89.06,Нет
1,hexagon,medium,medium,92.39,49.63,1,circle,medium,medium,96.0,32.94,Да
0,star,medium,high,15.62,58.9,1,hexagon,high,low,70.03,80.47,Да
0,hexagon,medium,low,26.93,19.09,1,circle,low,medium,18.87,89.11,Да
0,circle,medium,high,29.4,25.25,0,star,low,high,36.39,61.83,Да
1,hexagon,medium,low,30.53,78.56,1,hexagon,medium,high,50.78,55.56,Да
0,star,medium,high,32.8,56.74,1,star,low,high,70.26,67.19,Да
0,square,medium,low,69.7,31.58,1,triangle,low,high,84.2,16.31,Да
1,star,high,low,27.08,76.48,1,triangle,low,medium,8.27,8.73,Да
0,circle,high,low,28.59,74.67,0,circle,low,medium,65.66,82.02,Да
1,star,medium,low,57.04,34.54,0,square,high,high,47.67,57.33,Да
0,triangle,medium,high,19.34,48.86,0,circle,medium,low,59.76,12.25,Да
1,hexagon,high,medium,36.49,66.45,0,star,medium,high,50.85,41.63,Да
1,square,high,low,5.79,34.32,0,hexagon,low,high,45.07,29.82,Да
1,square,low,low,95.25,62.9,0,square,low,high,20.55,87.55,Нет
0,hexagon,low,medium,31.73,25.11,1,circle,medium,medium,47.23,50.72,Да
1,hexagon,medium,medium,85.0,29.2,1,star,medium,high,18.97,57.75,Да
0,triangle,medium,low,52.99,31.07,0,star,high,high,4.46,23.53,Да
0,star,medium,low,22.82,93.61,1,triangle,low,high,37.38,79.91,Да
0,square,high,high,19.34,83.37,1,circle,medium,medium,2.5,93.01,Да
0,circle,medium,medium,69.5,56.52,0,circle,high,high,56.25,79.25,Да
1,hexagon,medium,high,96.49,56.39,1,star,high,high,7.24,49.29,Да
1,hexagon,medium,low,18.31,5.61,0,circle,low,low,43.76,83.51,Да
1,square,low,low,11.54,64.95,1,triangle,high,high,98.01,18.8,Да
0,hexagon,low,low,38.71,32.81,0,square,high,medium,0.99,11.34,Да
1,square,medium,low,39.38,61.23,0,star,high,low,36.69,43.82,Да
0,circle,high,medium,80.63,84.02,0,triangle,high,high,67.33,18.15,Нет
0,circle,low,high,46.89,4.55,1,triangle,high,medium,15.89,25.92,Да
1,square,medium,medium,6.25,60.71,1,hexagon,low,low,56.07,58.51,Да
1,hexagon,low,low,92.07,56.42,1,square,low,medium,25.82,40.39,Нет
0,triangle,high,high,37.32,20.68,1,triangle,low,low,22.28,86.59,Нет
0,triangle,high,low,66.85,64.64,0,hexagon,low,medium,89.5,22.56,Да
1,star,high,medium,66.75,55.48,0,hexagon,medium,low,20.33,99.68,Да
1,triangle,high,low,5.63,76.73,1,circle,low,high,37.66,35.94,Да
1,hexagon,medium,medium,0.36,11.06,1,triangle,low,high,16.96,51.54,Да
